Kiko Femenia 	11	847	0	0	0	0	0	0	0% 	24	4	17% 	0	7	6	6	14	4	0	0	0	0	0	0	0	0	0	0	5	0	5	7	88% 	0	0	0	0	0	0
Kikín 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Koba Koindredi 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
 Lago Júnior 	5	52	0	0	0	0	2	1	50% 	2	0	0% 	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	76% 	0	0	0	0	0	0
Largie Ramazani 	14	800	2	0	0	0	23	11	48% 	6	1	17% 	0	3	10	18	4	5	0	0	4	0	0	0	0	0	0	0	0	0	15	7	69% 	1	0	0	1	0	0
Lazaro Vinicius 	6	206	1	0	0	0	2	1	50% 	4	1	25% 	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	83% 	1	0	0	0	0	0
Leandro Cabrera 	13	1107	0	0	1	0	12	3	25% 	4	1	25% 	0	2	7	12	20	5	0	0	1	1	0	0	0	0	0	0	10	1	0	5	75% 	0	8	1	0	0	0
Leo Baptistâo 	11	563	2	1	0	0	15	5	33% 	8	3	38% 	0	3	6	15	7	9	0	0	3	0	0	0	0	0	0	0	0	0	4	7	69% 	0	0	0	0	0	0
Leo Román 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Lluc Matas 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Loren Morón 	2	15	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	75% 	0	0	0	0	0	0
Luca de la Torre 	5	54	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	93% 	0	0	0	0	0	0
Luca Koleosho 	2	24	0	0	0	0	0	0	0% 	1	0	0% 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58% 	0	0	0	0	0	0
Lucas Boyé 	12	761	1	2	0	0	10	4	40% 	6	5	83% 	0	4	13	17	5	5	0	0	2	1	0	0	1	0	0	0	2	0	19	7	81% 	0	0	0	0	0	0
Lucas Ocampos 	3	132	0	0	0	0	0	0	0% 	0	0	0% 	0	0	5	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	84% 	0	0	0	0	0	0
Lucas Olaza 	9	641	0	0	0	0	2	0	0% 	40	8	20% 	0	3	8	6	8	9	0	0	2	0	0	0	0	0	0	0	2	0	1	11	82% 	11	8	0	1	0	0
Lucas Pérez 	13	593	2	0	0	0	15	5	33% 	39	8	21% 	1	4	4	6	1	2	0	0	3	0	0	0	0	0	0	0	0	0	3	3	84% 	21	7	0	4	0	0
Lucas Robertone 	14	1017	1	1	0	0	15	3	20% 	52	14	27% 	0	6	30	15	16	9	0	0	3	0	0	0	0	0	0	0	3	0	7	15	84% 	23	11	0	2	0	0
Lucas Torró 	14	1122	0	0	0	0	14	2	14% 	1	0	0% 	1	6	17	25	12	11	0	0	5	0	0	0	0	0	0	0	1	0	4	3	82% 	0	0	0	0	0	0
Lucas Vázquez 	8	368	2	0	0	0	7	3	43% 	13	2	15% 	0	2	5	8	4	7	0	0	1	0	0	0	0	0	0	0	0	0	1	7	90% 	0	0	0	0	0	0
Luis Federico 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Luis Hernández 	12	1089	0	0	0	0	4	0	0% 	5	1	20% 	0	3	2	6	12	5	0	0	2	1	0	0	0	0	0	1	13	0	2	4	80% 	0	8	0	0	0	0
Luis Milla 	8	651	0	0	0	0	4	1	25% 	25	10	40% 	0	3	4	10	9	12	0	0	2	1	1	0	0	0	0	0	0	0	4	13	82% 	14	17	5	0	0	0
Luis Pérez 	5	387	0	0	0	0	0	0	0% 	10	3	30% 	0	0	3	4	5	8	0	0	1	0	0	0	0	0	0	0	3	0	1	3	79% 	0	0	0	0	0	0
Luiz Felipe 	7	414	0	0	0	0	1	0	0% 	0	0	0% 	0	0	1	3	3	6	0	0	0	1	0	0	0	0	0	0	5	0	1	1	89% 	0	2	0	0	0	0
Luiz Henrique 	12	741	0	1	0	0	16	6	38% 	10	2	20% 	0	9	15	4	6	16	0	0	1	0	0	0	0	0	0	0	0	0	14	5	76% 	0	0	0	0	0	0
Luka Modric 	13	926	3	2	0	0	18	4	22% 	28	6	21% 	0	8	6	13	5	5	0	0	3	0	0	0	1	1	0	0	4	0	8	21	91% 	16	5	0	0	0	0
Malcom Adu Ares 	1	5	0	0	0	0	1	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100% 	0	0	0	0	0	0
Mamady Diarra 	2	66	0	0	0	0	3	0	0% 	0	0	0% 	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	89% 	0	0	0	0	0	0
Manu Sánchez 	10	469	0	1	0	0	4	0	0% 	23	6	26% 	0	3	4	5	5	11	0	0	0	0	0	1	0	0	0	0	1	0	1	3	83% 	0	0	0	0	0	0
Manu Trigueros 	6	250	0	0	0	0	2	1	50% 	0	0	0% 	0	1	6	4	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	90% 	0	1	0	0	0	0
Manu Vallejo 	7	206	0	1	0	0	1	1	100% 	7	2	29% 	0	1	6	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	3	81% 	0	0	0	0	0	0
Manuel Morlanes 	3	145	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	78% 	0	0	0	0	0	0
Marc-André ter Stegen 	14	1260	0	0	27	5	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	84% 	0	13	0	0	0	0
Marco Asensio 	9	186	1	2	0	0	8	3	38% 	14	3	21% 	0	5	3	3	0	4	0	0	0	0	1	1	0	0	0	0	0	0	2	7	97% 	5	2	0	0	0	0
Marco Moreno 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Marcos Acuña 	10	551	0	0	0	0	9	0	0% 	55	18	33% 	0	5	8	14	12	13	0	0	4	1	1	0	0	0	0	0	2	0	4	11	77% 	15	10	1	1	0	0
Marcos Alonso 	7	450	0	0	0	0	0	0	0% 	4	1	25% 	0	1	4	3	5	4	0	0	1	0	0	0	0	0	0	0	5	0	0	1	93% 	4	0	0	0	0	0
Marcos André 	11	375	1	0	0	0	15	2	13% 	0	0	0% 	1	2	11	8	0	1	0	0	1	1	0	0	0	0	0	0	0	0	9	3	64% 	0	0	0	0	0	0
Marcos Llorente 	8	662	1	0	0	0	8	1	13% 	18	2	11% 	0	6	8	10	8	7	0	0	1	0	0	0	0	0	0	0	0	0	3	9	86% 	0	0	0	0	0	0
Marcão 	4	360	0	0	0	0	0	0	0% 	0	0	0% 	0	0	6	5	4	2	0	0	2	0	0	0	0	0	0	0	3	0	1	0	87% 	0	3	0	0	0	0
Mariano Díaz 	4	24	0	0	0	0	1	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	57% 	0	0	0	0	0	0
Mario Hermoso 	3	121	1	0	0	0	1	1	100% 	0	0	0% 	0	0	0	2	3	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	84% 	0	0	0	0	0	0
Mario Hernández 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Mario Suárez 	1	6	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67% 	0	0	0	0	0	0
Marko Dmitrovic 	3	225	0	0	11	3	0	0	0% 	0	0	0% 	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	69% 	0	2	0	0	0	0
Marko Milovanovic 	2	14	0	0	0	0	1	0	0% 	0	0	0% 	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38% 	0	0	0	0	0	0
Martin Braithwaite 	9	701	3	1	0	0	17	7	41% 	4	0	0% 	0	6	9	9	2	0	0	0	2	1	0	0	0	0	0	0	0	0	4	4	64% 	0	0	0	1	0	0
Martin Svidersky 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Martin Valjent 	13	1155	0	0	0	0	0	0	0% 	1	0	0% 	0	0	4	15	19	8	0	0	5	0	0	0	0	0	0	0	10	0	0	2	83% 	0	9	0	0	0	0
Martín Montoya 	3	183	0	0	0	0	0	0	0% 	6	1	17% 	0	0	2	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	79% 	0	1	0	0	0	0
Martín Zubimendi 	14	1151	1	2	0	0	5	2	40% 	1	0	0% 	0	2	11	22	14	12	0	0	4	0	0	0	0	0	0	0	8	1	2	6	85% 	0	1	0	0	0	0
Matheus Cunha 	11	377	0	2	0	0	12	8	67% 	3	1	33% 	1	5	6	7	2	1	0	0	2	0	0	0	0	0	0	0	1	0	6	6	78% 	0	0	0	0	0	0
Matija Nastasic 	4	285	0	0	0	0	2	1	50% 	0	0	0% 	0	0	0	3	7	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	81% 	0	1	0	0	0	0
Mauro Arambarri 	6	516	0	1	0	0	5	0	0% 	26	7	27% 	0	0	8	9	5	4	0	0	2	1	0	0	0	0	0	0	3	0	0	9	91% 	9	18	2	1	0	0
Maxi Gómez 	3	108	0	0	0	0	3	0	0% 	0	0	0% 	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62% 	0	0	0	1	0	0
Memphis Depay 	2	114	1	0	0	0	6	3	50% 	4	1	25% 	0	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	84% 	2	1	0	0	0	0
Mickaël Malsa 	4	39	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	50% 	0	0	0	0	0	0
Miguel Angel Morro 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Miguel Baeza 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Miguel Gutiérrez 	13	911	0	2	0	0	8	1	13% 	39	10	26% 	0	5	8	8	5	8	0	0	3	0	0	0	0	0	0	0	0	0	9	10	84% 	0	0	0	0	0	0
Miguel Llabrés 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Miguel Rodríguez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Mikel Balenziaga 	1	45	0	0	0	0	0	0	0% 	2	1	50% 	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80% 	0	0	0	0	0	0
Mikel Merino 	14	1124	1	6	0	0	24	11	46% 	10	2	20% 	1	3	18	33	13	21	0	0	5	0	0	0	1	0	0	0	5	0	6	19	77% 	0	0	0	0	0	0
Mikel Vesga 	13	925	2	2	0	0	12	2	17% 	6	3	50% 	1	0	11	15	17	15	0	0	2	0	0	1	1	1	0	0	3	0	2	13	82% 	0	0	0	0	0	0
Miralem Pjanic 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Mohamed-Ali Cho 	7	244	0	2	0	0	9	5	56% 	13	3	23% 	0	6	6	5	1	2	0	0	1	0	0	1	0	0	0	0	0	0	7	5	83% 	0	0	0	0	0	0
Moi Gómez 	14	1139	1	1	0	0	11	3	27% 	66	21	32% 	2	2	10	7	6	6	0	0	2	0	0	0	0	0	0	0	2	0	11	30	87% 	33	15	3	0	0	0
Moi Parra 	1	10	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Momo Mbaye 	3	209	0	0	0	0	1	0	0% 	0	0	0% 	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	76% 	0	0	0	0	0	0
Monchu Rodríguez 	12	659	1	1	0	0	9	2	22% 	36	14	39% 	0	5	10	17	8	15	0	0	4	0	0	0	0	0	0	0	7	0	1	8	82% 	20	18	1	1	0	0
Mouctar Diakhaby 	10	791	2	0	0	0	4	2	50% 	1	1	100% 	1	1	3	9	5	8	0	0	5	1	0	0	0	0	0	0	6	0	0	2	84% 	0	2	0	0	0	0
Munir El Haddadi 	8	234	1	0	0	0	7	1	14% 	6	0	0% 	0	2	12	9	1	2	0	0	2	0	0	0	0	0	0	0	0	0	3	1	69% 	0	3	0	0	0	0
Nabil Fekir 	8	430	1	1	0	0	11	2	18% 	19	3	16% 	0	2	19	7	0	1	0	0	4	1	0	1	0	0	0	0	0	0	8	9	85% 	10	3	0	4	2	1
Nabil Touaizi 	1	3	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Nacho Fernández 	7	147	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	97% 	0	0	0	0	0	0
Nacho Vidal 	13	891	0	0	0	0	8	1	13% 	20	2	10% 	0	4	12	21	17	12	0	0	2	0	0	0	0	0	0	0	2	1	6	3	78% 	0	1	0	0	0	0
Nahuel Molina 	11	928	0	0	0	0	5	1	20% 	44	7	16% 	0	6	5	6	6	12	0	0	2	1	0	0	0	0	0	0	1	1	5	10	78% 	6	2	1	0	0	0
Nemanja Gudelj 	12	1035	2	0	0	0	17	5	29% 	0	0	0% 	2	2	11	9	11	10	0	0	4	0	0	0	0	0	0	0	13	0	0	2	92% 	0	3	0	1	0	0
Nemanja Maksimovic 	12	711	0	0	0	0	4	1	25% 	4	1	25% 	0	3	5	5	10	4	0	0	0	0	0	0	0	0	0	0	9	0	0	3	83% 	0	0	0	0	0	0
Nico González 	12	517	1	0	0	0	9	2	22% 	2	1	50% 	0	1	5	11	4	4	0	0	1	0	1	0	0	0	0	1	2	0	10	3	91% 	0	1	1	0	0	0
Nico Melamed 	9	178	0	0	0	0	3	0	0% 	4	0	0% 	1	2	8	8	1	3	0	0	2	0	0	0	0	0	0	0	0	0	5	2	85% 	0	0	0	1	0	0
Nico Williams 	14	1071	3	3	0	0	24	11	46% 	58	10	17% 	0	16	13	4	3	8	0	0	0	0	0	1	0	0	0	0	1	0	19	19	79% 	7	1	0	0	0	0
Nicolas Jackson 	13	772	2	2	0	0	16	7	44% 	4	1	25% 	0	11	11	20	1	6	0	0	1	0	0	0	0	0	0	0	2	0	10	8	73% 	0	0	0	0	0	0
Nicolás Fernández Mercau 	8	294	0	0	0	0	1	1	100% 	11	4	36% 	0	4	5	6	4	9	0	0	2	0	0	0	0	0	0	1	0	0	1	5	78% 	4	1	0	0	0	0
Oier Zarraga 	9	224	0	0	0	0	7	2	29% 	10	1	10% 	0	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	88% 	1	2	0	0	0	0
Oihan Sancet 	14	938	3	0	0	0	17	5	29% 	4	0	0% 	0	3	21	14	3	5	0	0	2	0	0	0	1	1	0	0	0	0	12	14	87% 	1	1	0	0	0	0
Omar Alderete 	2	135	0	0	0	0	2	0	0% 	0	0	0% 	0	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	72% 	0	2	0	0	0	0
Omar El Hilali 	5	92	0	0	0	0	0	0	0% 	2	0	0% 	0	1	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	54% 	0	0	0	0	0	0
Omar Mascarell 	12	1014	0	0	0	0	2	0	0% 	2	2	100% 	0	0	3	9	14	10	0	0	3	0	0	0	0	0	0	0	4	0	4	7	86% 	0	2	0	0	0	0
Oriol Romeu 	11	990	1	0	0	0	11	2	18% 	10	3	30% 	1	1	6	24	14	16	0	0	4	0	0	0	0	0	0	0	4	0	3	6	88% 	0	2	0	0	0	0
Ousmane Dembélé 	14	866	4	5	0	0	31	12	39% 	58	18	31% 	1	11	7	11	0	8	0	0	3	0	0	0	0	0	0	0	0	0	16	31	84% 	22	3	0	0	0	0
Pablo Gavi 	14	803	0	1	0	0	5	0	0% 	20	3	15% 	0	11	17	34	11	11	0	0	2	0	0	0	0	0	0	0	1	0	9	17	92% 	0	0	0	0	0	0
Pablo Ibáñez 	4	35	0	0	0	0	2	1	50% 	0	0	0% 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	72% 	0	0	0	0	0	0
Pablo Maffeo 	12	1017	1	0	0	0	5	1	20% 	38	7	18% 	0	7	20	12	11	15	0	0	3	1	0	0	0	0	0	0	7	0	8	9	73% 	0	1	0	0	0	0
Pablo Muñoz 	2	11	0	0	0	0	0	0	0% 	0	0	0% 	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Pablo Torre 	1	14	0	0	0	0	0	0	0% 	1	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67% 	1	0	0	0	0	0
Papu Gómez 	12	655	0	1	0	0	15	5	33% 	24	6	25% 	0	6	13	4	4	4	0	0	4	0	1	0	0	0	0	0	1	0	3	7	91% 	4	1	0	0	0	0
Pathé Ciss 	13	643	1	0	0	0	10	3	30% 	0	0	0% 	0	0	8	17	11	19	0	0	3	0	0	0	0	0	0	0	9	0	1	2	86% 	0	0	0	0	0	0
Pau Torres 	13	1170	0	0	0	0	4	0	0% 	1	0	0% 	0	1	10	10	3	5	1	0	5	0	0	0	0	0	0	0	10	0	7	9	87% 	0	4	0	0	0	0
 Pau Víctor 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Paul Akouokou 	6	238	0	0	0	0	2	1	50% 	0	0	0% 	0	0	3	4	5	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	92% 	0	0	0	0	0	0
Paulo Gazzaniga 	4	360	0	0	13	4	0	0	0% 	0	0	0% 	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	67% 	0	4	0	0	0	0
Pedri González 	14	1025	3	0	0	0	10	4	40% 	4	0	0% 	0	3	22	4	9	12	0	0	0	0	0	0	0	0	0	0	0	0	13	19	91% 	0	0	0	0	0	0
Pedro Bigas 	13	969	0	0	0	0	6	2	33% 	2	1	50% 	0	1	8	6	19	10	0	0	3	0	1	1	0	0	0	0	6	0	3	0	82% 	0	9	0	0	0	0
Pep Chavarría 	4	65	0	0	0	0	0	0	0% 	6	1	17% 	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	77% 	1	0	0	0	0	0
Pepe Reina 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Pere Joan García 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Pere Milla 	13	808	3	1	0	0	11	5	45% 	9	2	22% 	1	1	22	9	4	10	0	0	3	0	0	0	1	1	0	0	1	0	5	8	76% 	0	1	0	0	0	0
Peru Nolaskoain 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Pervis J. Estupiñán 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Pierre-Emerick Aubameyang 	1	9	0	0	0	0	1	1	100% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Pol Lirola 	8	548	1	0	0	0	1	1	100% 	29	5	17% 	0	6	3	3	6	6	1	0	1	0	0	0	0	0	0	0	0	0	6	7	78% 	0	1	0	0	0	0
Pol Lozano 	4	17	0	0	0	0	0	0	0% 	1	0	0% 	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	71% 	0	0	0	0	0	0
Predrag Rajkovic 	14	1260	0	0	35	13	0	0	0% 	0	0	0% 	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	60% 	0	22	0	0	0	0
Radamel Falcao 	12	404	2	0	0	0	13	4	31% 	0	0	0% 	0	1	9	9	1	3	0	0	2	0	0	0	1	1	0	0	1	0	2	1	73% 	0	0	0	0	0	0
Rafa Mir 	9	559	2	0	0	0	25	8	32% 	5	0	0% 	0	5	8	8	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	72% 	0	0	0	0	0	0
Ramón Terrats 	6	140	0	0	0	0	3	0	0% 	2	0	0% 	0	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	77% 	0	0	0	0	0	0
Randy Nteka 	7	71	0	0	0	0	2	0	0% 	0	0	0% 	0	1	4	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	76% 	0	0	0	0	0	0
Raphinha 	13	571	2	2	0	0	26	6	23% 	46	14	30% 	1	18	9	5	7	7	0	0	1	0	0	0	0	0	0	0	1	0	13	20	80% 	24	4	0	4	0	0
Raúl Albiol 	13	1159	0	0	0	0	1	0	0% 	1	0	0% 	0	1	11	9	9	9	0	0	4	0	0	0	0	0	0	0	9	0	2	0	88% 	0	3	0	0	0	0
Raúl García 	13	355	1	1	0	0	23	5	22% 	5	1	20% 	0	2	10	4	2	4	0	0	1	0	0	0	0	0	0	0	1	0	2	3	67% 	0	0	0	0	0	0
Raúl Guti 	11	618	0	0	0	0	5	3	60% 	2	0	0% 	0	0	14	4	7	8	0	0	1	0	0	0	0	0	0	0	2	0	2	0	86% 	0	0	0	0	0	0
Reinier Jesus 	7	313	1	0	0	0	4	2	50% 	0	0	0% 	1	0	8	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	5	3	81% 	0	0	0	0	0	0
Reinildo Mandava 	14	1238	0	0	0	0	3	0	0% 	11	4	36% 	0	2	18	25	20	32	0	0	2	0	0	0	0	0	0	0	10	0	2	7	87% 	0	1	0	0	0	0
Renan Lodi 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Renato Tapia 	11	638	0	0	0	0	2	1	50% 	4	1	25% 	0	0	7	8	11	11	0	0	2	0	1	0	0	0	0	0	8	0	7	8	88% 	1	3	1	0	0	0
Ricard Artero 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Robert Lewandowski 	14	1064	13	4	0	0	51	29	57% 	9	3	33% 	3	11	18	19	0	4	0	0	2	1	0	0	1	0	0	0	0	0	12	15	80% 	0	0	0	1	0	0
Robert Navarro 	8	155	0	0	0	0	6	2	33% 	5	1	20% 	0	4	3	7	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	4	84% 	2	1	0	0	0	0
Roberto Arroyo 	1	15	0	0	0	0	0	0	0% 	1	0	0% 	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0% 	0	0	0	0	0	0
Roberto Torres 	2	11	0	0	0	0	0	0	0% 	2	1	50% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	100% 	0	1	1	0	0	0
Robin Le Normand 	11	816	0	0	0	0	1	0	0% 	0	0	0% 	0	0	9	13	9	5	0	0	3	0	0	0	0	0	0	0	8	0	1	2	93% 	0	0	0	0	0	0
Rodri Sánchez 	11	696	1	0	0	0	5	2	40% 	14	2	14% 	0	6	15	3	5	5	0	0	0	0	0	1	0	0	0	0	0	0	4	3	90% 	0	0	0	0	0	0
Rodrigo Battaglia 	11	590	0	0	0	0	2	0	0% 	1	0	0% 	0	1	10	10	5	5	0	0	5	0	2	0	0	0	0	0	7	0	0	0	83% 	0	0	0	0	0	0
Rodrigo De Paul 	12	670	1	1	0	0	8	3	38% 	21	7	33% 	0	2	19	9	2	1	0	0	2	0	0	0	0	0	0	0	2	0	5	15	84% 	4	6	2	0	0	0
Rodrigo Ely 	14	1233	0	0	0	0	8	2	25% 	0	0	0% 	0	2	4	10	15	7	0	0	3	1	0	0	0	0	0	0	15	0	1	1	83% 	0	5	0	1	0	0
Rodrigo Riquelme 	13	796	3	0	0	0	22	9	41% 	19	4	21% 	0	5	16	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	76% 	0	2	0	1	1	0
Rodrygo Goes 	12	912	4	4	0	0	40	13	33% 	8	3	38% 	2	14	19	9	3	4	0	0	1	0	0	1	1	1	0	0	0	0	20	17	88% 	1	0	0	2	0	0
Roger Martí 	8	430	0	1	0	0	4	1	25% 	5	3	60% 	0	3	8	11	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	8	76% 	0	0	0	0	0	0
Ronald Araújo 	6	510	0	0	0	0	3	0	0% 	1	0	0% 	0	0	3	2	7	7	0	0	2	0	0	0	0	0	0	0	0	0	1	1	88% 	0	4	0	0	0	0
Roque Mesa 	12	863	2	1	0	0	14	7	50% 	8	2	25% 	0	3	15	21	7	9	0	0	4	0	1	0	0	0	0	0	0	0	8	12	84% 	0	2	0	0	0	0
Rubén Alcaraz 	10	513	0	0	0	0	9	0	0% 	9	6	67% 	0	2	13	10	4	9	0	0	5	1	0	0	0	0	0	0	0	0	1	6	80% 	2	5	2	1	0	0
Rubén García 	11	426	1	2	0	0	11	1	9% 	35	12	34% 	1	3	7	7	5	1	0	0	2	0	0	0	0	0	0	0	0	0	1	12	83% 	17	8	3	0	0	0
Rubén Peña 	10	570	0	1	0	0	9	2	22% 	20	5	25% 	0	5	2	15	8	8	0	0	1	1	0	0	0	0	0	0	3	0	5	7	77% 	0	0	0	0	0	0
Rubén Sobrino 	11	799	1	0	0	0	13	7	54% 	3	0	0% 	0	6	16	20	6	4	0	0	3	0	0	0	0	0	0	0	0	0	4	7	77% 	0	0	0	0	0	0
Rubén Sánchez 	4	245	0	0	0	0	6	0	0% 	13	1	8% 	0	5	0	2	7	6	0	0	0	0	0	0	0	0	0	0	0	0	4	1	79% 	0	0	0	0	0	0
